timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1707905458955,11849,HTTP Request-0,301,Moved Permanently,Thread Group 4-16,text,true,,1114,196,10,32,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,11849,0,11792
1707905470804,111,HTTP Request-1,301,Moved Permanently,Thread Group 4-16,text,true,,414,197,10,32,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,111,0,50
1707905470916,653,HTTP Request-2,200,OK,Thread Group 4-16,text,true,,268958,201,10,32,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,168,0,113
1707905458795,12777,HTTP Request,200,OK,Thread Group 4-12,text,true,,270484,594,9,31,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,12024,0,11964
1707905458795,12024,HTTP Request-0,301,Moved Permanently,Thread Group 4-12,text,true,,1114,196,9,31,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,12024,0,11964
1707905470819,114,HTTP Request-1,301,Moved Permanently,Thread Group 4-12,text,true,,414,197,9,31,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,114,0,53
1707905470934,638,HTTP Request-2,200,OK,Thread Group 4-12,text,true,,268956,201,9,31,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,241,0,115
1707905458756,12830,HTTP Request,200,OK,Thread Group 4-11,text,true,,270486,594,8,30,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,12050,0,12000
1707905458756,12050,HTTP Request-0,301,Moved Permanently,Thread Group 4-11,text,true,,1114,196,8,30,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,12050,0,12000
1707905470807,126,HTTP Request-1,301,Moved Permanently,Thread Group 4-11,text,true,,414,197,8,30,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,126,0,53
1707905470933,653,HTTP Request-2,200,OK,Thread Group 4-11,text,true,,268958,201,8,30,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,248,0,117
1707905458835,12754,HTTP Request,200,OK,Thread Group 4-13,text,true,,270470,594,7,28,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,11974,0,11921
1707905458835,11974,HTTP Request-0,301,Moved Permanently,Thread Group 4-13,text,true,,1114,196,7,28,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,11974,0,11921
1707905470809,106,HTTP Request-1,301,Moved Permanently,Thread Group 4-13,text,true,,414,197,7,28,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,106,0,45
1707905470916,673,HTTP Request-2,200,OK,Thread Group 4-13,text,true,,268942,201,7,28,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,215,0,99
1707905458356,13239,HTTP Request,200,OK,Thread Group 4-1,text,true,,270470,594,6,27,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,12450,0,12391
1707905458356,12450,HTTP Request-0,301,Moved Permanently,Thread Group 4-1,text,true,,1114,196,6,27,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,12450,0,12391
1707905470806,117,HTTP Request-1,301,Moved Permanently,Thread Group 4-1,text,true,,414,197,6,27,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,117,0,53
1707905470923,672,HTTP Request-2,200,OK,Thread Group 4-1,text,true,,268942,201,6,27,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,212,0,113
1707905458716,12884,HTTP Request,200,OK,Thread Group 4-10,text,true,,270470,594,5,25,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,12095,0,12043
1707905458716,12095,HTTP Request-0,301,Moved Permanently,Thread Group 4-10,text,true,,1114,196,5,25,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,12095,0,12043
1707905470811,112,HTTP Request-1,301,Moved Permanently,Thread Group 4-10,text,true,,414,197,5,25,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,112,0,49
1707905470923,677,HTTP Request-2,200,OK,Thread Group 4-10,text,true,,268942,201,5,25,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,259,0,123
1707905459196,12404,HTTP Request,200,OK,Thread Group 4-22,text,true,,270486,594,5,25,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,11576,0,11535
1707905459196,11576,HTTP Request-0,301,Moved Permanently,Thread Group 4-22,text,true,,1114,196,5,25,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,11576,0,11535
1707905470772,97,HTTP Request-1,301,Moved Permanently,Thread Group 4-22,text,true,,414,197,5,25,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,97,0,47
1707905470869,731,HTTP Request-2,200,OK,Thread Group 4-22,text,true,,268958,201,5,25,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,256,0,133
1707905458995,12608,HTTP Request,200,OK,Thread Group 4-17,text,true,,270470,594,3,20,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,11810,0,11752
1707905458995,11810,HTTP Request-0,301,Moved Permanently,Thread Group 4-17,text,true,,1114,196,3,20,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,11810,0,11752
1707905470805,112,HTTP Request-1,301,Moved Permanently,Thread Group 4-17,text,true,,414,197,3,20,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,112,0,49
1707905470917,686,HTTP Request-2,200,OK,Thread Group 4-17,text,true,,268942,201,3,20,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,222,0,104
1707905459036,12568,HTTP Request,200,OK,Thread Group 4-18,text,true,,270470,594,3,20,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,11765,0,11711
1707905459036,11765,HTTP Request-0,301,Moved Permanently,Thread Group 4-18,text,true,,1114,196,3,20,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,11765,0,11711
1707905470802,107,HTTP Request-1,301,Moved Permanently,Thread Group 4-18,text,true,,414,197,3,20,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,107,0,50
1707905470910,694,HTTP Request-2,200,OK,Thread Group 4-18,text,true,,268942,201,3,20,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,231,0,113
1707905458435,13190,HTTP Request,200,OK,Thread Group 4-3,text,true,,270478,594,1,12,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,12384,0,12329
1707905458435,12384,HTTP Request-0,301,Moved Permanently,Thread Group 4-3,text,true,,1114,196,1,12,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,12384,0,12329
1707905470819,104,HTTP Request-1,301,Moved Permanently,Thread Group 4-3,text,true,,414,197,1,12,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,104,0,50
1707905470923,702,HTTP Request-2,200,OK,Thread Group 4-3,text,true,,268950,201,1,12,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,187,0,123
1707905575284,28840,HTTP Request,200,OK,Thread Group 4-1,text,true,,270502,594,25,38,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,6927,0,5481
1707905575284,6927,HTTP Request-0,301,Moved Permanently,Thread Group 4-1,text,true,,1114,196,25,38,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,6927,0,5481
1707905582210,5733,HTTP Request-1,301,Moved Permanently,Thread Group 4-1,text,true,,414,197,25,38,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,5733,0,2163
1707905587943,16181,HTTP Request-2,200,OK,Thread Group 4-1,text,true,,268974,201,25,38,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,15900,0,11820
1707905576883,27246,HTTP Request,200,OK,Thread Group 4-5,text,true,,270485,594,24,37,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,5820,0,4576
1707905576883,5820,HTTP Request-0,301,Moved Permanently,Thread Group 4-5,text,true,,1114,196,24,37,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,5820,0,4576
1707905582703,7160,HTTP Request-1,301,Moved Permanently,Thread Group 4-5,text,true,,414,197,24,37,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,7160,0,2305
1707905589863,14266,HTTP Request-2,200,OK,Thread Group 4-5,text,true,,268957,201,24,37,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,14004,0,11678
1707905575683,28483,HTTP Request,200,OK,Thread Group 4-2,text,true,,270486,594,23,33,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,6234,0,4809
1707905575683,6234,HTTP Request-0,301,Moved Permanently,Thread Group 4-2,text,true,,1114,196,23,33,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,6234,0,4809
1707905581916,5752,HTTP Request-1,301,Moved Permanently,Thread Group 4-2,text,true,,414,197,23,33,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,5752,0,2007
1707905587669,16498,HTTP Request-2,200,OK,Thread Group 4-2,text,true,,268958,201,23,33,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,16243,0,11291
1707905576084,28084,HTTP Request,200,OK,Thread Group 4-3,text,true,,270493,594,22,32,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,5499,0,4022
1707905576084,5499,HTTP Request-0,301,Moved Permanently,Thread Group 4-3,text,true,,1114,196,22,32,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,5499,0,4022
1707905581583,5538,HTTP Request-1,301,Moved Permanently,Thread Group 4-3,text,true,,414,197,22,32,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,5538,0,1745
1707905587122,17047,HTTP Request-2,200,OK,Thread Group 4-3,text,true,,268965,201,22,32,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,16791,0,10271
1707905576483,27695,HTTP Request,200,OK,Thread Group 4-4,text,true,,270486,594,21,27,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,6060,0,4666
1707905576483,6060,HTTP Request-0,301,Moved Permanently,Thread Group 4-4,text,true,,1114,196,21,27,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,6060,0,4666
1707905582543,6429,HTTP Request-1,301,Moved Permanently,Thread Group 4-4,text,true,,414,197,21,27,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,6429,0,2103
1707905588972,15206,HTTP Request-2,200,OK,Thread Group 4-4,text,true,,268958,201,21,27,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,14875,0,11329
1707905577286,26925,HTTP Request,200,OK,Thread Group 4-6,text,true,,270478,594,20,24,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,7249,0,5114
1707905577286,7249,HTTP Request-0,301,Moved Permanently,Thread Group 4-6,text,true,,1114,196,20,24,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,7249,0,5114
1707905584535,7608,HTTP Request-1,301,Moved Permanently,Thread Group 4-6,text,true,,414,197,20,24,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,7608,0,4097
1707905592142,12068,HTTP Request-2,200,OK,Thread Group 4-6,text,true,,268950,201,20,24,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,11799,0,11702
1707905577684,26547,HTTP Request,200,OK,Thread Group 4-7,text,true,,270478,594,19,23,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,6937,0,4826
1707905577684,6937,HTTP Request-0,301,Moved Permanently,Thread Group 4-7,text,true,,1114,196,19,23,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,6937,0,4826
1707905584621,7881,HTTP Request-1,301,Moved Permanently,Thread Group 4-7,text,true,,414,197,19,23,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,7881,0,4352
1707905592501,11729,HTTP Request-2,200,OK,Thread Group 4-7,text,true,,268950,201,19,23,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,11441,0,11344
1707905578083,26149,HTTP Request,200,OK,Thread Group 4-8,text,true,,270478,594,18,22,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,6954,0,4723
1707905578083,6954,HTTP Request-0,301,Moved Permanently,Thread Group 4-8,text,true,,1114,196,18,22,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,6954,0,4723
1707905585039,8887,HTTP Request-1,301,Moved Permanently,Thread Group 4-8,text,true,,414,197,18,22,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,8887,0,4849
1707905593926,10305,HTTP Request-2,200,OK,Thread Group 4-8,text,true,,268950,201,18,22,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,10024,0,9939
1707905578482,25781,HTTP Request,200,OK,Thread Group 4-9,text,true,,270478,594,17,21,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,8726,0,4925
1707905578482,8726,HTTP Request-0,301,Moved Permanently,Thread Group 4-9,text,true,,1114,196,17,21,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,8726,0,4925
1707905587210,10497,HTTP Request-1,301,Moved Permanently,Thread Group 4-9,text,true,,414,197,17,21,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,10497,0,3933
1707905597706,6556,HTTP Request-2,200,OK,Thread Group 4-9,text,true,,268950,201,17,21,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,6366,0,6225
1707905578883,25396,HTTP Request,200,OK,Thread Group 4-10,text,true,,270478,594,16,19,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,8919,0,5360
1707905578883,8919,HTTP Request-0,301,Moved Permanently,Thread Group 4-10,text,true,,1114,196,16,19,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,8919,0,5360
1707905587803,11606,HTTP Request-1,301,Moved Permanently,Thread Group 4-10,text,true,,414,197,16,19,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,11606,0,3709
1707905599408,4870,HTTP Request-2,200,OK,Thread Group 4-10,text,true,,268950,201,16,19,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,4583,0,4533
1707905579282,25048,HTTP Request,200,OK,Thread Group 4-11,text,true,,270478,594,15,15,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,9787,0,5368
1707905579282,9787,HTTP Request-0,301,Moved Permanently,Thread Group 4-11,text,true,,1114,196,15,15,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,9787,0,5368
1707905589070,11318,HTTP Request-1,301,Moved Permanently,Thread Group 4-11,text,true,,414,197,15,15,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,11318,0,3493
1707905600388,3942,HTTP Request-2,200,OK,Thread Group 4-11,text,true,,268950,201,15,15,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,3696,0,3559
1707905579682,24682,HTTP Request,200,OK,Thread Group 4-12,text,true,,270477,594,14,14,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,9617,0,5014
1707905579682,9617,HTTP Request-0,301,Moved Permanently,Thread Group 4-12,text,true,,1114,196,14,14,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,9617,0,5014
1707905589299,11089,HTTP Request-1,301,Moved Permanently,Thread Group 4-12,text,true,,414,197,14,14,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,11089,0,3302
1707905600388,3976,HTTP Request-2,200,OK,Thread Group 4-12,text,true,,268949,201,14,14,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,3698,0,3561
1707905580482,23892,HTTP Request,200,OK,Thread Group 4-14,text,true,,270478,594,13,13,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,10719,0,6859
1707905580482,10719,HTTP Request-0,301,Moved Permanently,Thread Group 4-14,text,true,,1114,196,13,13,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,10719,0,6859
1707905591201,12611,HTTP Request-1,301,Moved Permanently,Thread Group 4-14,text,true,,414,197,13,13,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,12611,0,7430
1707905603812,562,HTTP Request-2,200,OK,Thread Group 4-14,text,true,,268950,201,13,13,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,357,0,172
1707905581283,23104,HTTP Request,200,OK,Thread Group 4-16,text,true,,270470,594,12,12,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,11402,0,8092
1707905581283,11402,HTTP Request-0,301,Moved Permanently,Thread Group 4-16,text,true,,1114,196,12,12,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,11402,0,8092
1707905592685,11164,HTTP Request-1,301,Moved Permanently,Thread Group 4-16,text,true,,414,197,12,12,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,11164,0,7739
1707905603849,538,HTTP Request-2,200,OK,Thread Group 4-16,text,true,,268942,201,12,12,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,380,0,146
1707905580883,23519,HTTP Request,200,OK,Thread Group 4-15,text,true,,270470,594,11,11,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,11363,0,7753
1707905580883,11363,HTTP Request-0,301,Moved Permanently,Thread Group 4-15,text,true,,1114,196,11,11,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,11363,0,7753
1707905592246,11598,HTTP Request-1,301,Moved Permanently,Thread Group 4-15,text,true,,414,197,11,11,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,11598,0,7999
1707905603844,558,HTTP Request-2,200,OK,Thread Group 4-15,text,true,,268942,201,11,11,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,386,0,151
1707905580082,24323,HTTP Request,200,OK,Thread Group 4-13,text,true,,270486,594,10,10,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,10939,0,6910
1707905580082,10939,HTTP Request-0,301,Moved Permanently,Thread Group 4-13,text,true,,1114,196,10,10,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,10939,0,6910
1707905591021,12770,HTTP Request-1,301,Moved Permanently,Thread Group 4-13,text,true,,414,197,10,10,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,12770,0,6154
1707905603791,614,HTTP Request-2,200,OK,Thread Group 4-13,text,true,,268958,201,10,10,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,440,0,200
1707905582483,21938,HTTP Request,200,OK,Thread Group 4-19,text,true,,270478,594,9,9,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,17762,0,9847
1707905582483,17762,HTTP Request-0,301,Moved Permanently,Thread Group 4-19,text,true,,1114,196,9,9,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,17762,0,9847
1707905600246,3695,HTTP Request-1,301,Moved Permanently,Thread Group 4-19,text,true,,414,197,9,9,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,3695,0,3598
1707905603941,480,HTTP Request-2,200,OK,Thread Group 4-19,text,true,,268950,201,9,9,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,298,0,182
1707905581683,22756,HTTP Request,200,OK,Thread Group 4-17,text,true,,270470,594,8,8,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,16007,0,9433
1707905581683,16007,HTTP Request-0,301,Moved Permanently,Thread Group 4-17,text,true,,1114,196,8,8,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,16007,0,9433
1707905597690,6241,HTTP Request-1,301,Moved Permanently,Thread Group 4-17,text,true,,414,197,8,8,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,6241,0,6108
1707905603932,507,HTTP Request-2,200,OK,Thread Group 4-17,text,true,,268942,201,8,8,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,315,0,192
1707905582083,22367,HTTP Request,200,OK,Thread Group 4-18,text,true,,270478,594,7,7,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,17875,0,9570
1707905582083,17875,HTTP Request-0,301,Moved Permanently,Thread Group 4-18,text,true,,1114,196,7,7,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,17875,0,9570
1707905599958,3983,HTTP Request-1,301,Moved Permanently,Thread Group 4-18,text,true,,414,197,7,7,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,3983,0,3881
1707905603942,508,HTTP Request-2,200,OK,Thread Group 4-18,text,true,,268950,201,7,7,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,326,0,200
1707905584083,20381,HTTP Request,200,OK,Thread Group 4-23,text,true,,270470,594,6,6,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,19740,0,14956
1707905584083,19740,HTTP Request-0,301,Moved Permanently,Thread Group 4-23,text,true,,1114,196,6,6,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,19740,0,14956
1707905603823,165,HTTP Request-1,301,Moved Permanently,Thread Group 4-23,text,true,,414,197,6,6,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,165,0,118
1707905603988,476,HTTP Request-2,200,OK,Thread Group 4-23,text,true,,268942,201,6,6,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,316,0,182
1707905584484,19987,HTTP Request,200,OK,Thread Group 4-24,text,true,,270478,594,5,5,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,19361,0,15628
1707905584484,19361,HTTP Request-0,301,Moved Permanently,Thread Group 4-24,text,true,,1114,196,5,5,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,19361,0,15628
1707905603844,144,HTTP Request-1,301,Moved Permanently,Thread Group 4-24,text,true,,414,197,5,5,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,144,0,97
1707905603988,483,HTTP Request-2,200,OK,Thread Group 4-24,text,true,,268950,201,5,5,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,320,0,190
1707905583683,20804,HTTP Request,200,OK,Thread Group 4-22,text,true,,270470,594,4,4,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,20129,0,14947
1707905583683,20129,HTTP Request-0,301,Moved Permanently,Thread Group 4-22,text,true,,1114,196,4,4,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,20129,0,14947
1707905603811,177,HTTP Request-1,301,Moved Permanently,Thread Group 4-22,text,true,,414,197,4,4,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,177,0,130
1707905603988,499,HTTP Request-2,200,OK,Thread Group 4-22,text,true,,268942,201,4,4,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,321,0,196
1707905583283,21209,HTTP Request,200,OK,Thread Group 4-21,text,true,,270478,594,3,3,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,20515,0,14162
1707905583283,20515,HTTP Request-0,301,Moved Permanently,Thread Group 4-21,text,true,,1114,196,3,3,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,20515,0,14162
1707905603797,187,HTTP Request-1,301,Moved Permanently,Thread Group 4-21,text,true,,414,197,3,3,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,187,0,136
